Código;Descrição;Cor;Grade;Preço Venda
497579;SAPATILHA SALTO BAIXO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497579;SAPATILHA SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497579;SAPATILHA SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497579;SAPATILHA SALTO BAIXO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497584;SCARPIN VERNIZ SALTO BLOCO BICO REDONDO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;179,9
497585;TAMANCO SALTO BLOCO BX DET.TIRA ELASTICO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
497585;TAMANCO SALTO BLOCO BX DET.TIRA ELASTICO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
497586;SAPATO SCARPIN SALTO ANABELA BICO REDONDO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497586;SAPATO SCARPIN SALTO ANABELA BICO REDONDO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497586;SAPATO SCARPIN SALTO ANABELA BICO REDONDO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497587;SANDALIA TIRA SALTO BLOCO BX;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;189,9
497588;TAMANCO SALTO BLOCO TIRA CRUZADAS;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;229,9
497588;TAMANCO SALTO BLOCO TIRA CRUZADAS;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;229,9
497590;SANDALIA TIRA CRUZADA ELASTICO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
497590;SANDALIA TIRA CRUZADA ELASTICO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
497591;SANDALIA TAN COM LASER SALTO BAIXO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497591;SANDALIA TAN COM LASER SALTO BAIXO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497595;SAPATINHA VANILLA COM BORDADO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497595;SAPATINHA VANILLA COM BORDADO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497595;SAPATINHA VANILLA COM BORDADO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497595;SAPATINHA VANILLA COM BORDADO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497595;SAPATINHA VANILLA COM BORDADO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497743;SANDALIA EM VERNIZ SALTO ALTO BLOCO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
497743;SANDALIA EM VERNIZ SALTO ALTO BLOCO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
497871;TAMANCO NAPA TIRA LARGA  SALTO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;189,9
497871;TAMANCO NAPA TIRA LARGA  SALTO MEDIO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;189,9
497871;TAMANCO NAPA TIRA LARGA  SALTO MEDIO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;189,9
497873;SANDALIA NAPA TIRA LARGA COM DETALHE SALTO MEDIO;007-AZUL;34/35/36/37/38/39/40/41/42/33/Erro;199,9
497873;SANDALIA NAPA TIRA LARGA COM DETALHE SALTO MEDIO;007-AZUL;34/35/36/37/38/39/40/41/42/33/Erro;199,9
498351;SANDALIA METALIZADA SALTO MEDIO GROSSO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;169,9
498352;SANDALIA EM NAPA TIRAS METALIZADA SALTO GROSSO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498356;TAMANCO EM NAPA TRANCADO SALTO GROSSO;005-ROSA;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498356;TAMANCO EM NAPA TRANCADO SALTO GROSSO;005-ROSA;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498356;TAMANCO EM NAPA TRANCADO SALTO GROSSO;005-ROSA;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498358;SANDALIA EM NAPA TIRA SALTO MEDIO GROSSO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498358;SANDALIA EM NAPA TIRA SALTO MEDIO GROSSO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498358;SANDALIA EM NAPA TIRA SALTO MEDIO GROSSO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498360;SCARPIN EM NAPA SALTO ALTO FINO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498361;SANDALIA METALIZADA DETALHE STRASS;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;199,9
498363;SANDALIA EM VERNIZ SALTO MEDIO GROSSO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;169,9
498363;SANDALIA EM VERNIZ SALTO MEDIO GROSSO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;169,9
498365;SANDALIA EM VERNIZ SALTO MEDIO GROSSO;048-ROSÊ;34/35/36/37/38/39/40/41/42/33/Erro;169,9
498374;SANDALIA NAPA TIRAS SALTO GROSSO;005-ROSA;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498374;SANDALIA NAPA TIRAS SALTO GROSSO;007-AZUL;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498374;SANDALIA NAPA TIRAS SALTO GROSSO;005-ROSA;34/35/36/37/38/39/40/41/42/33/Erro;149,9
498376;SANDALIA NAPA TIRAS SALTO GROSSO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498377;SANDALIA NAPA LACO SALTO GROSSO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;159,9
498716;SANDALIA TIRAS ELASATICO FRANZ.SALTO QUADRADO MEDIO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;012-CINZA;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498717;SANDALIA TIRAS ELASTICO FRANZ.SALTO QUAD. METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;139,9
498723;SANDALIA PAPETE TRANCADA AMARRACAO METALIZADA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
498723;SANDALIA PAPETE TRANCADA AMARRACAO METALIZADA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
498723;SANDALIA PAPETE TRANCADA AMARRACAO METALIZADA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
498723;SANDALIA PAPETE TRANCADA AMARRACAO METALIZADA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
498729;SANDALIA RASTEIRA 3 TIRAS PEDRAS QUAD. SALTO BAIXINHO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;99,9
498729;SANDALIA RASTEIRA 3 TIRAS PEDRAS QUAD. SALTO BAIXINHO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;99,9
498729;SANDALIA RASTEIRA 3 TIRAS PEDRAS QUAD. SALTO BAIXINHO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;99,9
498729;SANDALIA RASTEIRA 3 TIRAS PEDRAS QUAD. SALTO BAIXINHO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;99,9
498729;SANDALIA RASTEIRA 3 TIRAS PEDRAS QUAD. SALTO BAIXINHO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;99,9
498730;SANDALIA RASTEIRA TIRAS PEDRAS QUADRADAS ESPELHO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;99,9
499140;SAPATO MULE SALTO BAIXO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;239,9
499140;SAPATO MULE SALTO BAIXO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;239,9
499140;SAPATO MULE SALTO BAIXO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;239,9
499140;SAPATO MULE SALTO BAIXO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;239,9
499141;SANDALIA SALTO BLOCO DETALHE LAISE;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;279,9
499142;CHINELO USAFLEX DE DEDO;045-LILÁS;34/35/36/37/38/39/40/41/42/33/Erro;119,9
500200;SANDALIA RASTEIRA NAPA TIRINHA DETALHE PEDRAS;048-ROSÊ;34/35/36/37/38/39/40/41/42/33/Erro;59,9
500201;SANDALIA RASTEIRA METALIZADA DE DEDO DETALHE CORDA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;59,9
500201;SANDALIA RASTEIRA METALIZADA DE DEDO DETALHE CORDA;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;59,9
500201;SANDALIA RASTEIRA METALIZADA DE DEDO DETALHE CORDA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;59,9
500201;SANDALIA RASTEIRA METALIZADA DE DEDO DETALHE CORDA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;59,9
500202;SANDALIA RASTEIRA NAPA DE DEDO DETALHE CORDA;005-ROSA;34/35/36/37/38/39/40/41/42/33/Erro;59,9
500203;SANDALIA RASTEIRA METALIZADA DETALHE BRILHO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;59,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;006-LARANJA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;006-LARANJA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;006-LARANJA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;006-LARANJA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;006-LARANJA;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501086;SANADALIA COURO TIRA PESPONTO SALTO QUADRADO;010-VERDE;34/35/36/37/38/39/40/41/42/33/Erro;179,9
501087;SANDALIA TAMANCO COURO DETALHE CORDA TRANCADO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
501091;SANDALIA METALIZADA TIRAS CRUZADAS SALTO BLOSO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;219,9
501547;SANDALIA NAPA SALTO BLOCO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
501547;SANDALIA NAPA SALTO BLOCO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;169,9
501547;SANDALIA NAPA SALTO BLOCO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
501549;SANDALIA TAMANCO NAPA SALTO BLOCO TIRINHAS CRUZADA;003-VERMELHO;34/35/36/37/38/39/40/41/42/33/Erro;129,9
501549;SANDALIA TAMANCO NAPA SALTO BLOCO TIRINHAS CRUZADA;003-VERMELHO;34/35/36/37/38/39/40/41/42/33/Erro;129,9
501549;SANDALIA TAMANCO NAPA SALTO BLOCO TIRINHAS CRUZADA;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;129,9
501553;SANDALIA RASTEIRA METALIZADA TIRINHAS DETALHE METAL;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;129,9
501568;SANDALIA BIRKEN NAPA TIRA STRASS;007-AZUL;34/35/36/37/38/39/40/41/42/33/Erro;119,9
501568;SANDALIA BIRKEN NAPA TIRA STRASS;007-AZUL;34/35/36/37/38/39/40/41/42/33/Erro;119,9
501570;SANDALIA TAMANCO METALIZADO STRASS SALTO BLOCO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;159,9
501571;SANDALIA PAPETE METALIZADA TIRAS CRUZADAS PESPONTOS;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;119,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503757;SANDALIA METALIZADA TIRA SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503758;SANDALIA VERNIZ TIRA SALTO FINO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503758;SANDALIA VERNIZ TIRA SALTO FINO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
503759;BOTA CANO BAIXO NAPA DETALHE VERNIZ SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;249,9
503759;BOTA CANO BAIXO NAPA DETALHE VERNIZ SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;249,9
503759;BOTA CANO BAIXO NAPA DETALHE VERNIZ SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;249,9
503759;BOTA CANO BAIXO NAPA DETALHE VERNIZ SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;249,9
503759;BOTA CANO BAIXO NAPA DETALHE VERNIZ SALTO BAIXO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;249,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503760;SANDALIA VERNIZ TIRA DETALHE LACO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503761;SANDALIA METALIZADA TIRAS SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
503761;SANDALIA METALIZADA TIRAS SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
503764;SANDALIA TAMANCO NAPA TIRA LARGA TORCIDA SALTO BLOCO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503764;SANDALIA TAMANCO NAPA TIRA LARGA TORCIDA SALTO BLOCO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503873;SANDALIA RASTEIRA COM BRILHO AMARRAÇÃO NA PERNA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;129,9
503873;SANDALIA RASTEIRA COM BRILHO AMARRAÇÃO NA PERNA;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;129,9
503873;SANDALIA RASTEIRA COM BRILHO AMARRAÇÃO NA PERNA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;129,9
503873;SANDALIA RASTEIRA COM BRILHO AMARRAÇÃO NA PERNA;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;129,9
503875;SANDALIA RASTEIRA DETALHES  METAL C/ AMARRAÇÃO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503877;SANDALIA RASTEIRA DETALHE METAL TIRAS C/AMARRAÇÃO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;119,9
503877;SANDALIA RASTEIRA DETALHE METAL TIRAS C/AMARRAÇÃO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;119,9
503877;SANDALIA RASTEIRA DETALHE METAL TIRAS C/AMARRAÇÃO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;119,9
503877;SANDALIA RASTEIRA DETALHE METAL TIRAS C/AMARRAÇÃO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;119,9
503882;SANDALIA C/ TIRAS EM TAXINHA SALTO PEQUENO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503883;SANDALIA EM TIRAS TRANSPASSADA EM SALTO MEDIO EM BLOCO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503883;SANDALIA EM TIRAS TRANSPASSADA EM SALTO MEDIO EM BLOCO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503884;SANDALIA METALIZADA EM TIRAS TRANSPASSADAS SALTO MEDIO BLOCO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;149,9
503885;SANDALIA RASTEIRA TIRA DETALHE VAZADO C/ TAXINHAS;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;139,9
503885;SANDALIA RASTEIRA TIRA DETALHE VAZADO C/ TAXINHAS;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;139,9
504057;SANDALIA TAMANCO METALIZADO DETALHE TRANCADO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;169,9
504057;SANDALIA TAMANCO METALIZADO DETALHE TRANCADO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
504057;SANDALIA TAMANCO METALIZADO DETALHE TRANCADO;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;169,9
504059;SANDALIA METALIZADA TRANCADO EM LUREX;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;229,9
504059;SANDALIA METALIZADA TRANCADO EM LUREX;012-CINZA;34/35/36/37/38/39/40/41/42/33/Erro;229,9
504060;SANDALIA TAMANCO METALIZADA SALTO BLOCO MEDIO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504060;SANDALIA TAMANCO METALIZADA SALTO BLOCO MEDIO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504060;SANDALIA TAMANCO METALIZADA SALTO BLOCO MEDIO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504060;SANDALIA TAMANCO METALIZADA SALTO BLOCO MEDIO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504060;SANDALIA TAMANCO METALIZADA SALTO BLOCO MEDIO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504060;SANDALIA TAMANCO METALIZADA SALTO BLOCO MEDIO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;003-VERMELHO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;047-MARFIM;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;008-BEGE;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504061;SANDALIA TAMANCO NAPA SALTO BLOCO MEDIO;022-VINHO;34/35/36/37/38/39/40/41/42/33/Erro;199,9
504065;BOTA NAPA BICO FINO PESPONTO SALTO QUADRADO MEIO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;239,9
504065;BOTA NAPA BICO FINO PESPONTO SALTO QUADRADO MEIO;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;239,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505733;BOTA COTURNO PESPONTADA ILHOES COM ZIPER;009-MARROM;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505734;BOTA MONTARIA CANO ALTAO PASSANTE C/ FIVELA;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;219,9
505734;BOTA MONTARIA CANO ALTAO PASSANTE C/ FIVELA;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;219,9
505734;BOTA MONTARIA CANO ALTAO PASSANTE C/ FIVELA;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;219,9
505734;BOTA MONTARIA CANO ALTAO PASSANTE C/ FIVELA;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;219,9
505734;BOTA MONTARIA CANO ALTAO PASSANTE C/ FIVELA;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;219,9
505734;BOTA MONTARIA CANO ALTAO PASSANTE C/ FIVELA;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;219,9
505735;BOTA SALTO PASSANTE FIVELA COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505735;BOTA SALTO PASSANTE FIVELA COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505735;BOTA SALTO PASSANTE FIVELA COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505735;BOTA SALTO PASSANTE FIVELA COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505735;BOTA SALTO PASSANTE FIVELA COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505735;BOTA SALTO PASSANTE FIVELA COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505736;BOTA RASTEIRA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
505736;BOTA RASTEIRA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
505736;BOTA RASTEIRA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
505736;BOTA RASTEIRA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
505736;BOTA RASTEIRA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;169,9
505737;BOTA MONTARIA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505737;BOTA MONTARIA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505737;BOTA MONTARIA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505737;BOTA MONTARIA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
505737;BOTA MONTARIA CANO CURTO COM ZIPER;002-PRETO;34/35/36/37/38/39/40/41/42/33/Erro;179,9
506103;SANDALIA TAMANCO METALIZADA TIRA STRASS SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;159,9
506103;SANDALIA TAMANCO METALIZADA TIRA STRASS SALTO FINO;014-OURO;34/35/36/37/38/39/40/41/42/33/Erro;159,9
506103;SANDALIA TAMANCO METALIZADA TIRA STRASS SALTO FINO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;159,9
506103;SANDALIA TAMANCO METALIZADA TIRA STRASS SALTO FINO;013-PRATA;34/35/36/37/38/39/40/41/42/33/Erro;159,9
